,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SaleType,SaleCondition,SalePrice
2068,2069,20,1,60.0,10122,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,2,0.35,0.55,1948,1950,1,1,2,2,2,0.0,0.5,0.5,5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1,0.5,2,1,869,0,869,0.0,1,0,1,1,0.5,3,Typ,0,0,2,1948.0,0.375,1.0,390.0,0.3,0.5,0.16666666666666666,0,0,66,0,1,1,
2069,2070,50,1,45.0,7506,0.75,0.875,1,0.75,3,0.8333333333333334,8,1,1,1,3,0.45,0.75,1925,1950,1,1,1,1,2,0.0,0.5,0.7,1,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,747.0,747.0,1,0.5,1,1,747,412,1159,0.0,1,0,3,1,0.5,5,Typ,0,0,2,1932.0,0.375,1.0,288.0,0.3,0.5,0.16666666666666666,84,0,96,0,1,1,
2070,2071,30,1,60.0,5400,0.75,0.875,1,0.75,3,0.8333333333333334,8,1,1,1,2,0.35,0.65,1940,2005,3,1,1,1,2,0.0,0.7,0.5,1,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,672.0,672.0,1,0.7,1,1,672,0,672,0.0,1,0,2,1,0.5,4,Typ,0,0,2,1997.0,0.375,1.0,308.0,0.1,0.5,0.16666666666666666,88,108,0,0,1,1,
2071,2072,50,1,60.0,10836,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,3,0.45,0.45,1922,1950,1,1,3,6,2,0.0,0.5,0.5,3,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,892.0,892.0,1,0.9,1,1,1254,182,1436,0.0,1,0,3,1,0.5,7,Typ,1,0.7,2,1968.0,0.375,4.0,1488.0,0.3,0.5,0.16666666666666666,0,0,100,0,1,1,
2072,2073,20,1,78.0,10180,0.75,0.625,1,0.75,3,0.8333333333333334,12,2,1,1,2,0.45,0.55,1968,1968,1,1,4,5,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.5,744.0,0.21428571428571427,168.0,912.0,1,0.5,1,1,1044,0,1044,0.0,1,1,3,1,0.5,5,Typ,1,0.3,1,1990.0,0.875,2.0,372.0,0.1,0.5,0.8333333333333334,200,48,0,0,1,1,
2073,2074,20,1,76.0,11355,0.75,0.625,1,0.75,3,0.8333333333333334,12,1,1,1,2,0.65,0.65,1958,2001,1,6,4,4,1,125.0,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,637.0,0.21428571428571427,675.0,1312.0,1,0.9,1,1,1312,0,1312,0.0,1,1,3,1,0.5,6,Typ,1,0.7,1,1958.0,0.625,2.0,495.0,0.1,0.5,0.8333333333333334,0,304,144,0,1,1,
2074,2075,20,1,,12929,0.75,0.625,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.55,0.55,1960,1993,1,1,3,6,1,276.0,0.5,0.5,2,0.5,0.5,0.7,0.9285714285714286,697.0,0.21428571428571427,384.0,1081.0,1,0.5,1,1,1081,0,1081,1.0,1,0,3,1,0.5,5,Typ,0,0,4,1960.0,0.375,1.0,401.0,0.1,0.5,0.8333333333333334,36,82,0,0,1,1,
2075,2076,20,1,60.0,7200,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.65,1951,1951,1,1,2,2,2,0.0,0.5,0.5,2,0.3,0.5,0.9,0.21428571428571427,432.0,0.21428571428571427,444.0,876.0,1,0.5,1,1,876,0,876,0.0,1,0,2,1,0.5,5,Typ,1,0.5,2,1972.0,0.375,2.0,576.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,2,
2076,2077,20,1,80.0,8000,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.55,1959,1959,1,1,5,6,2,0.0,0.5,0.5,1,0.5,0.5,0.9,0.35714285714285715,476.0,0.5,292.0,1256.0,1,0.7,1,3,1256,0,1256,1.0,1,1,3,1,0.7,6,Typ,0,0,1,1959.0,0.625,1.0,311.0,0.1,0.5,0.8333333333333334,0,240,0,0,1,1,
2077,2078,20,1,80.0,8000,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.45,1962,1962,1,1,5,2,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,520.0,0.5,188.0,1027.0,1,0.5,1,1,1027,0,1027,0.0,1,0,3,1,0.5,6,Typ,0,0,1,1962.0,0.375,1.0,299.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,
2078,2079,50,1,60.0,8064,0.75,0.875,1,0.75,1,0.8333333333333334,12,4,1,1,3,0.55,0.55,1948,1950,1,1,3,6,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,315.0,0.21428571428571427,453.0,768.0,1,0.9,1,1,819,501,1320,0.0,2,0,3,1,0.5,5,Typ,0,0,2,1994.0,0.375,2.0,576.0,0.1,0.5,0.8333333333333334,108,0,0,0,1,1,
2079,2080,45,1,64.0,6390,0.75,0.875,1,0.75,3,0.8333333333333334,12,2,1,1,4,0.55,0.65,1954,1954,1,1,2,2,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,936.0,936.0,1,0.5,1,3,984,0,984,1.0,1,0,2,1,0.5,4,Typ,0,0,2,1954.0,0.375,1.0,280.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,
2080,2081,50,1,60.0,7200,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,3,0.55,0.45,1954,1954,1,1,2,2,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.5,673.0,0.21428571428571427,181.0,854.0,1,0.3,1,3,854,424,1278,0.0,1,0,4,1,0.5,6,Typ,0,0,1,1954.0,0.375,1.0,240.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,
2081,2082,90,1,113.0,8513,0.75,0.875,1,0.75,3,0.8333333333333334,12,4,1,3,2,0.45,0.45,1961,1961,1,1,5,6,2,0.0,0.5,0.5,2,0.5,0.5,0.3,0.6428571428571429,0.0,0.21428571428571427,1800.0,1800.0,1,0.5,2,1,1800,0,1800,0.0,2,0,6,2,0.5,10,Typ,0,0,0,,0.5,0.0,0.0,0,0.5,0.16666666666666666,0,0,0,0,1,2,
2082,2083,50,1,60.0,7200,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,3,0.45,0.55,1955,1967,1,1,2,2,2,0.0,0.5,0.7,2,0.5,0.5,0.5,0.9285714285714286,370.0,0.21428571428571427,398.0,768.0,1,0.7,1,1,1024,564,1588,0.0,1,1,3,1,0.5,6,Typ,0,0,2,1955.0,0.375,2.0,480.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,
2083,2084,20,1,60.0,7200,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.65,1954,1954,1,1,2,2,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,825.0,825.0,1,0.5,1,3,825,0,825,0.0,1,0,2,1,0.5,4,Typ,0,0,1,1954.0,0.375,1.0,350.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,
2084,2085,20,1,69.0,7590,0.75,0.875,1,0.75,1,0.8333333333333334,12,3,1,1,2,0.45,0.45,1963,1963,1,1,3,6,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1117.0,1117.0,1,0.9,1,1,1117,0,1117,0.0,1,0,3,1,0.5,6,Typ,0,0,1,1963.0,0.375,1.0,264.0,0.1,0.5,0.8333333333333334,0,0,0,0,3,1,
2085,2086,20,2,56.0,9836,0.75,0.875,2,0.75,1,0.8333333333333334,8,4,1,1,2,0.55,0.45,2008,2008,1,1,1,1,2,0.0,0.5,0.5,1,0.5,0.5,0.9,0.9285714285714286,96.0,0.21428571428571427,96.0,192.0,1,0.7,2,1,1133,0,1133,1.0,1,0,3,1,0.5,7,Typ,0,0,2,2008.0,0.375,1.0,308.0,0.1,0.5,0.8333333333333334,0,175,0,0,1,2,
2086,2087,50,2,57.0,9184,0.75,0.875,1,0.75,1,0.8333333333333334,8,4,1,1,3,0.45,0.65,1948,2005,1,1,6,3,2,0.0,0.5,0.5,3,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,780.0,780.0,1,0.9,1,1,948,375,1323,0.0,1,0,3,1,0.5,6,Typ,0,0,2,1948.0,0.375,2.0,400.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,
2087,2088,70,2,80.0,4800,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,1,0.45,0.45,1910,2003,1,1,9,10,2,0.0,0.5,0.5,3,0.5,0.3,0.9,0.6428571428571429,0.0,0.21428571428571427,680.0,680.0,1,0.3,2,1,680,680,1360,0.0,1,0,2,1,0.5,6,Typ,0,0,1,1910.0,0.375,1.0,330.0,0.3,0.5,0.8333333333333334,192,50,0,0,1,1,
2088,2089,30,2,60.0,4800,0.75,0.875,1,0.75,3,0.8333333333333334,8,1,1,1,2,0.45,0.35,1940,1950,1,1,2,2,2,0.0,0.5,0.5,2,0.3,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,672.0,672.0,1,0.5,1,1,672,0,672,0.0,1,0,2,1,0.5,4,Typ,0,0,2,1950.0,0.375,1.0,256.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,
2089,2090,75,2,60.0,6000,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,7,0.55,0.65,1915,2005,1,1,3,6,2,0.0,0.7,0.5,3,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,728.0,728.0,1,0.7,1,1,728,728,1456,0.0,1,1,4,1,0.7,7,Typ,0,0,2,1915.0,0.375,1.0,308.0,0.3,0.3,0.16666666666666666,0,0,248,0,1,1,
2090,2091,190,2,63.0,11426,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,2,3,0.35,0.55,1910,1996,1,1,3,6,2,0.0,0.5,0.5,6,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,828.0,828.0,1,0.7,1,3,828,658,1594,0.0,2,0,3,2,0.5,9,Typ,0,0,0,,0.5,0.0,0.0,0,0.5,0.16666666666666666,0,172,109,0,1,1,
2091,2092,50,2,63.0,7628,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,3,0.35,0.55,1940,1985,1,1,2,2,2,0.0,0.5,0.7,3,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,801.0,801.0,1,0.7,1,3,1095,561,1656,0.0,2,0,2,1,0.5,8,Mod,0,0,2,1958.0,0.375,2.0,440.0,0.1,0.5,0.8333333333333334,187,0,0,0,1,1,
2092,2093,50,2,81.0,7308,0.75,0.875,1,0.75,3,0.8333333333333334,8,4,1,1,3,0.45,0.45,1920,1950,1,1,6,3,2,0.0,0.3,0.3,3,0.5,0.5,0.9,0.5,360.0,0.21428571428571427,576.0,936.0,1,0.7,2,3,960,780,1740,0.0,1,0,2,1,0.9,6,Typ,1,0.7,2,1920.0,0.375,1.0,225.0,0.3,0.3,0.16666666666666666,0,0,236,0,1,1,
2093,2094,30,2,60.0,5400,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,2,0.65,0.55,1920,2006,1,1,10,9,2,0.0,0.7,0.5,2,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,931.0,931.0,1,0.5,1,1,1027,0,1027,0.0,1,0,2,1,0.7,5,Typ,1,0.5,0,,0.5,0.0,0.0,0,0.5,0.16666666666666666,0,28,0,0,1,1,
2094,2095,190,2,60.0,10800,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,2,3,0.55,0.55,1940,1950,1,1,3,6,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,590.0,0.21428571428571427,294.0,884.0,1,0.5,1,1,884,552,1436,0.0,2,0,3,2,0.5,8,Typ,2,0.7,2,1940.0,0.375,2.0,828.0,0.1,0.5,0.8333333333333334,0,0,126,0,8,1,
2095,2096,30,2,60.0,6756,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,2,0.45,0.55,1910,1950,4,1,2,2,2,0.0,0.5,0.5,3,0.5,0.7,0.9,0.6428571428571429,0.0,0.21428571428571427,481.0,481.0,1,0.5,2,3,899,0,899,0.0,1,0,2,1,0.5,5,Typ,0,0,2,1930.0,0.375,1.0,200.0,0.3,0.5,0.5,0,0,96,0,1,1,
2096,2097,50,2,44.0,5914,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,3,0.45,0.85,1890,1996,1,1,3,4,2,0.0,0.5,0.5,3,0.3,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,684.0,684.0,1,0.7,1,1,684,396,1080,0.0,1,0,3,1,0.7,5,Typ,0,0,0,,0.5,0.0,0.0,0,0.5,0.16666666666666666,0,165,30,0,1,1,
2097,2098,50,2,75.0,9000,0.75,0.875,1,0.75,3,0.8333333333333334,8,1,1,1,3,0.45,0.55,1946,1950,1,1,2,2,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.5,445.0,0.21428571428571427,459.0,904.0,1,0.9,1,3,904,595,1499,0.0,1,0,3,1,0.5,5,Typ,1,0.1,2,1959.0,0.375,3.0,869.0,0.1,0.7,0.8333333333333334,0,20,0,0,1,1,
2098,2099,20,2,62.0,7311,0.75,0.875,1,0.75,3,0.8333333333333334,8,1,1,1,2,0.15,0.45,1946,1950,1,1,1,1,2,0.0,0.5,0.7,3,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,407.0,407.0,1,0.5,2,3,407,0,407,0.0,1,0,1,1,0.5,3,Typ,0,0,2,1949.0,0.375,1.0,297.0,0.3,0.5,0.8333333333333334,76,0,120,0,1,2,
2099,2100,20,2,103.0,12205,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,2,0.25,0.05,1949,1992,1,1,2,2,2,0.0,0.5,0.5,3,0.3,0.3,0.9,0.6428571428571429,0.0,0.21428571428571427,448.0,448.0,1,0.7,1,1,1588,0,1588,0.0,2,0,5,1,0.5,6,Maj2,0,0,0,,0.5,0.0,0.0,0,0.5,0.16666666666666666,0,0,0,0,1,2,
2100,2101,190,2,69.0,9142,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,2,1,0.45,0.45,1900,2006,1,1,2,2,2,0.0,0.5,0.3,3,0.3,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,797.0,797.0,1,0.5,2,3,830,797,1627,0.0,2,0,4,2,0.5,10,Typ,0,0,2,1950.0,0.375,2.0,420.0,0.3,0.1,0.16666666666666666,192,0,60,0,1,1,
2101,2102,75,2,53.0,5350,0.75,0.875,1,0.75,3,0.8333333333333334,8,4,1,1,1,0.65,0.75,1920,1965,1,1,3,3,2,0.0,0.5,0.5,3,0.5,0.5,0.9,0.35714285714285715,116.0,0.21428571428571427,508.0,624.0,1,0.9,1,1,730,720,1450,0.0,1,0,3,1,0.5,7,Typ,0,0,2,1935.0,0.375,1.0,288.0,0.1,0.5,0.8333333333333334,0,192,0,0,1,1,
2102,2103,50,2,69.0,9143,0.75,0.875,1,0.75,3,0.8333333333333334,8,1,1,1,3,0.45,0.65,1900,2003,1,1,1,1,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,346.0,346.0,1,0.9,1,1,709,308,1017,0.0,1,0,2,1,0.5,5,Typ,0,0,2,1961.0,0.375,1.0,308.0,0.1,0.5,0.16666666666666666,0,0,139,0,1,1,
2103,2104,190,2,60.0,9600,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,2,1,0.45,0.45,1920,1960,1,1,9,10,2,0.0,0.5,0.5,3,0.5,0.5,0.9,0.5,234.0,0.21428571428571427,739.0,973.0,1,0.5,1,4,1377,973,2350,0.0,2,0,4,2,0.5,10,Typ,0,0,6,1930.0,0.375,2.0,393.0,0.1,0.5,0.8333333333333334,0,0,219,0,1,1,
2104,2105,70,2,60.0,6000,0.75,0.875,1,0.75,3,0.8333333333333334,8,1,1,1,1,0.45,0.85,1905,2005,1,1,2,2,2,0.0,0.7,0.5,3,0.3,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,572.0,572.0,1,0.9,1,1,884,656,1540,0.0,1,1,3,1,0.7,7,Typ,0,0,0,,0.5,0.0,0.0,0,0.5,0.16666666666666666,240,77,0,0,1,1,
2105,2106,70,2,60.0,11340,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,1,0.15,0.05,1920,1950,1,1,9,10,2,0.0,0.3,0.3,3,0.3,0.3,0.9,0.6428571428571429,0.0,0.21428571428571427,723.0,723.0,1,0.5,2,1,723,363,1086,0.0,1,0,2,1,0.5,5,Maj1,0,0,2,1920.0,0.375,2.0,400.0,0.3,0.1,0.16666666666666666,0,24,144,0,4,1,
2106,2107,70,2,60.0,10800,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,1,0.65,0.65,1890,1999,1,1,3,3,2,0.0,0.5,0.5,3,0.5,0.5,0.5,0.6428571428571429,0.0,0.21428571428571427,1313.0,1313.0,2,0.7,1,1,1313,1182,2495,0.0,2,0,5,1,0.5,10,Typ,1,0.7,2,1950.0,0.375,2.0,342.0,0.1,0.3,0.8333333333333334,0,299,0,0,1,1,
2107,2108,20,2,65.0,9750,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,2,0.45,0.55,1959,1959,1,1,2,2,1,164.0,0.5,0.5,2,0.5,0.5,0.9,0.5,200.0,0.21428571428571427,784.0,984.0,1,0.7,1,1,984,0,984,1.0,1,0,2,1,0.3,5,Typ,0,0,2,1959.0,0.375,1.0,308.0,0.1,0.5,0.16666666666666666,0,0,0,0,1,1,
2108,2109,20,2,52.0,8516,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,2,0.35,0.55,1958,2006,1,1,2,2,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,869.0,869.0,1,0.5,1,1,1093,0,1093,0.0,1,0,2,1,0.5,5,Typ,0,0,2,1959.0,0.375,1.0,308.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,
2109,2110,30,1,55.0,7111,0.75,0.625,2,0.75,1,0.8333333333333334,9,1,1,1,2,0.45,0.65,1928,1983,1,1,6,3,2,0.0,0.7,0.7,3,0.5,0.5,0.9,0.21428571428571427,406.0,0.6428571428571429,329.0,1008.0,1,0.5,1,1,1143,0,1143,0.0,1,0,2,1,0.5,5,Typ,1,0.1,2,1992.0,0.375,1.0,288.0,0.1,0.5,0.8333333333333334,265,0,0,0,1,1,
2110,2111,50,2,,7425,0.75,0.625,2,0.75,3,0.8333333333333334,9,7,2,1,3,0.65,0.65,1945,1950,1,1,3,6,2,0.0,0.5,0.5,2,0.5,0.3,0.9,0.6428571428571429,0.0,0.21428571428571427,672.0,672.0,1,0.7,1,1,1195,473,1668,0.0,1,1,3,1,0.7,8,Typ,0,0,1,1945.0,0.375,1.0,252.0,0.1,0.5,0.8333333333333334,210,0,0,0,1,2,
2111,2112,50,1,,7010,0.75,0.875,1,0.75,1,0.8333333333333334,9,1,1,1,3,0.45,0.45,1935,1950,1,1,3,6,2,0.0,0.5,0.5,3,0.5,0.5,0.9,0.5,175.0,0.21428571428571427,849.0,1024.0,1,0.5,1,1,1144,594,1738,0.0,2,0,3,1,0.5,6,Typ,1,0.7,2,1950.0,0.375,1.0,240.0,0.1,0.5,0.5,0,30,0,0,1,1,
2112,2113,50,2,50.0,5000,0.75,0.875,1,0.75,1,0.8333333333333334,9,2,1,1,3,0.45,0.65,1941,2006,1,1,3,6,2,0.0,0.5,0.7,2,0.5,0.5,0.9,0.7857142857142857,600.0,0.21428571428571427,72.0,672.0,1,0.9,1,1,832,378,1210,0.0,1,0,3,1,0.7,6,Typ,0,0,2,1941.0,0.375,1.0,240.0,0.1,0.5,0.5,0,0,0,0,1,1,
2113,2114,70,2,59.0,5870,0.75,0.875,1,0.75,3,0.8333333333333334,9,2,4,1,1,0.55,0.85,1900,2000,1,1,4,4,2,0.0,0.5,0.7,3,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,554.0,554.0,1,0.9,1,1,736,554,1290,0.0,1,1,3,1,0.5,6,Typ,0,0,2,1926.0,0.375,1.0,200.0,0.3,0.5,0.8333333333333334,38,112,0,0,1,1,
2114,2115,50,2,50.0,6000,0.75,0.875,1,0.75,1,0.8333333333333334,9,1,1,1,3,0.55,0.65,1940,1989,1,1,3,6,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,521.0,0.21428571428571427,460.0,981.0,1,0.9,1,1,1014,658,1672,0.0,1,1,3,1,0.7,6,Typ,1,0.7,2,1940.0,0.375,1.0,240.0,0.1,0.5,0.8333333333333334,0,11,0,0,1,1,
2115,2116,30,2,50.0,6000,0.75,0.875,4,0.75,1,0.8333333333333334,9,1,1,1,2,0.45,0.65,1924,2003,1,1,3,6,2,0.0,0.5,0.3,3,0.5,0.3,0.9,0.6428571428571429,0.0,0.21428571428571427,949.0,949.0,1,0.9,1,1,949,0,949,0.0,1,0,2,1,0.5,5,Typ,1,0.3,2,1924.0,0.375,2.0,370.0,0.1,0.5,0.8333333333333334,0,0,48,0,1,1,
2116,2117,50,2,50.0,6000,0.75,0.875,1,0.75,1,0.8333333333333334,9,1,1,1,3,0.55,0.65,1937,2000,1,1,3,6,2,0.0,0.5,0.7,3,0.5,0.5,0.9,0.5,201.0,0.35714285714285715,462.0,825.0,1,0.9,1,1,825,672,1497,0.0,2,0,3,1,0.5,5,Typ,0,0,2,2004.0,0.375,1.0,672.0,0.1,0.5,0.8333333333333334,272,0,0,0,1,1,
2117,2118,50,2,50.0,6000,0.75,0.875,1,0.75,1,0.8333333333333334,9,1,1,1,3,0.55,0.45,1939,1950,1,1,3,6,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.21428571428571427,264.0,0.21428571428571427,475.0,739.0,1,0.9,1,1,874,468,1342,0.0,2,0,2,2,0.5,7,Typ,1,0.7,2,1939.0,0.375,1.0,240.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,
2118,2119,45,2,50.0,5000,0.75,0.875,2,0.75,1,0.5,9,1,1,1,4,0.55,0.65,1926,1950,1,1,2,2,2,0.0,0.5,0.5,3,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,992.0,992.0,1,0.9,1,1,1013,0,1013,0.0,1,0,3,1,0.5,6,Typ,0,0,2,1926.0,0.375,1.0,160.0,0.3,0.5,0.8333333333333334,0,0,101,0,1,1,
2119,2120,50,2,60.0,5520,0.75,0.625,1,0.75,2,0.8333333333333334,9,2,1,1,3,0.45,0.65,1920,1997,1,1,9,10,2,0.0,0.5,0.7,3,0.5,0.5,0.9,0.7857142857142857,68.0,0.21428571428571427,497.0,565.0,1,0.5,1,1,565,651,1216,1.0,1,0,3,1,0.5,6,Typ,1,0.7,3,1920.0,0.625,1.0,355.0,0.3,0.5,0.8333333333333334,0,0,180,0,1,1,
2120,2121,20,2,99.0,5940,0.75,0.625,1,0.75,5,0.8333333333333334,9,2,1,1,2,0.35,0.65,1946,1950,1,1,2,16,2,0.0,0.5,0.5,1,0.5,0.5,0.5,0.5,,0.5,,,1,0.5,1,3,896,0,896,,1,0,2,1,0.5,4,Typ,0,0,2,1946.0,0.375,1.0,280.0,0.1,0.5,0.8333333333333334,0,0,0,0,4,2,
2121,2122,50,2,52.0,6240,0.75,0.875,1,0.75,1,0.8333333333333334,9,1,1,1,3,0.35,0.65,1929,1950,1,1,2,2,2,0.0,0.5,0.5,1,0.5,0.5,0.9,0.35714285714285715,80.0,0.21428571428571427,624.0,704.0,1,0.9,1,1,624,512,1136,0.0,1,0,2,1,0.5,6,Typ,0,0,2,1990.0,0.375,1.0,336.0,0.1,0.5,0.8333333333333334,0,365,80,0,1,1,
2122,2123,30,2,,6120,0.75,0.875,1,0.75,1,0.8333333333333334,9,1,1,1,2,0.45,0.55,1945,1995,1,1,8,5,2,0.0,0.5,0.7,2,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1,0.7,2,1,808,0,808,0.0,1,0,1,1,0.5,6,Min2,0,0,1,1925.0,0.375,1.0,164.0,0.1,0.5,0.5,0,48,0,0,1,1,
2123,2124,50,2,52.0,6240,0.75,0.875,1,0.75,1,0.8333333333333334,9,1,1,1,3,0.65,0.45,1939,1950,1,1,3,6,2,0.0,0.5,0.5,3,0.5,0.5,0.5,0.5,300.0,0.35714285714285715,449.0,989.0,1,0.5,1,1,1245,764,2009,0.0,2,0,4,1,0.5,7,Min2,1,0.7,2,1939.0,0.375,2.0,400.0,0.1,0.5,0.8333333333333334,0,20,0,0,1,1,
2124,2125,70,2,51.0,6120,0.75,0.875,1,0.75,1,0.8333333333333334,8,4,1,1,1,0.45,0.45,1923,1950,3,1,3,6,2,0.0,0.5,0.5,3,0.5,0.5,0.9,0.21428571428571427,203.0,0.21428571428571427,897.0,1100.0,1,0.5,1,1,1226,676,1902,0.0,2,0,4,1,0.5,7,Typ,0,0,2,1960.0,0.375,2.0,576.0,0.1,0.5,0.8333333333333334,0,139,55,0,1,1,
2125,2126,50,1,60.0,9144,0.75,0.875,1,0.75,1,0.8333333333333334,9,1,1,1,3,0.55,0.35,1915,2004,1,1,1,1,2,0.0,0.5,0.7,3,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,810.0,810.0,1,0.9,1,1,1170,546,1716,0.0,2,0,4,1,0.7,8,Typ,0,0,2,1970.0,0.375,2.0,672.0,0.1,0.5,0.8333333333333334,0,195,0,0,1,1,
2126,2127,60,2,57.0,8094,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,2,7,0.55,0.75,1910,1983,1,1,3,6,2,0.0,0.5,0.5,1,0.5,0.5,0.5,0.5,196.0,0.21428571428571427,1046.0,1242.0,1,0.7,1,1,1242,742,1984,0.0,2,0,5,1,0.5,8,Typ,0,0,2,,0.5,1.0,360.0,0,0.5,0.8333333333333334,64,0,180,0,1,1,
2127,2128,50,2,63.0,4347,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,3,0.55,0.75,1910,1950,3,1,2,2,2,0.0,0.7,0.5,3,0.7,0.7,0.9,0.6428571428571429,0.0,0.21428571428571427,796.0,796.0,1,0.9,1,1,825,784,1609,0.0,1,0,3,1,0.5,7,Typ,0,0,2,1910.0,0.375,1.0,228.0,0.3,0.3,0.16666666666666666,0,182,0,0,1,1,
