Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,SalePrice
2,0.5,0.5,0.625,0.916666667,0.138918086,0.125,-0.28855396,-1.100422661,-1.070033633,1,0.9,1,1,-0.063702777,-0.794890864,-0.120200538,-0.718321198,-0.819683508,3.947456785,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,145000
1,0.7,0.5,0.375,0.125,-0.9726849,0.125,-0.28855396,0.739497682,-0.372526712,1,0.9,1,1,-0.694866096,1.585251904,-0.120200538,0.794580187,-0.819683508,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.7,1.52713303,214000
2,0.5,0.5,0.125,0.75,0.331859039,0.125,-0.28855396,-0.566325243,-0.331496893,1,0.9,1,1,-0.648304868,-0.794890864,-0.120200538,-1.148403856,1.107430697,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.7,-0.933809822,147000
1,0.9,0.5,0.125,0.916666667,2.403781765,0.125,-0.28855396,-0.917109565,1.469256268,1,0.9,1,1,1.395215716,-0.794890864,-0.120200538,0.354982426,1.107430697,-0.240978467,-1.025689392,1.227164899,-2.287924233,-0.211381153,0.9,0.296661604,367294
2,0.5,0.5,0.125,0.75,0.487527307,0.125,-0.28855396,-0.358117775,0.040050911,1,0.7,1,1,0.890802407,-0.794890864,-0.120200538,-0.016106593,-0.819683508,-0.240978467,0.789470017,-0.761359798,1.389546644,-0.211381153,0.5,0.296661604,127000
2,0.7,0.5,0.125,0.916666667,0.119185489,0.625,1.019411271,0.191821516,0.691969144,1,0.9,1,1,0.51313911,2.089228236,-0.120200538,2.101955346,-0.819683508,-0.240978467,0.789470017,3.215689595,1.389546644,4.327096548,0.5,3.372840169,190000
2,0.5,0.5,0.625,0.75,0.78790129,0.125,-0.28855396,-0.598008988,0.110713377,1,0.5,1,1,0.070807439,-0.794890864,-0.120200538,-0.619364126,1.107430697,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,132500
5,0,0,0,0,-0.9726849,0.5,-0.28855396,-1.283735758,-2.410341049,1,0.5,1,1,0.158756426,-0.794890864,-0.120200538,-0.554661426,-0.819683508,-0.240978467,0.789470017,-0.761359798,-1.062100607,4.327096548,0.5,-0.318574109,101800
2,0.5,0.5,0.125,0.625,1.219825922,0.125,-0.28855396,-0.858268324,0.297626996,1,0.3,1,1,0.065633969,-0.794890864,-0.120200538,-0.623170168,1.107430697,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,142000
1,0.5,0.5,0.625,0.125,-0.9726849,0.125,-0.28855396,0.843601416,-0.26767273,1,0.5,2,3,-0.358590557,1.358462555,-0.120200538,0.853573826,-0.819683508,-0.240978467,-1.025689392,1.227164899,1.389546644,-0.211381153,0.5,0.296661604,130000
3,0.7,0.5,0.375,0.125,-0.9726849,0.125,-0.28855396,0.406818358,-0.707603566,1,0.7,1,2,-0.700039566,1.248504082,-0.120200538,0.511030116,-0.819683508,-0.240978467,-1.025689392,1.227164899,1.389546644,-0.211381153,0.5,1.52713303,138887
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.445291477,-0.668853182,1,0.9,1,1,-1.031141635,1.179780037,-0.120200538,0.21035286,-0.819683508,-0.240978467,0.789470017,1.227164899,-1.062100607,-0.211381153,0.7,-0.318574109,175500
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.633130823,-0.479660128,1,0.9,1,1,-0.816442637,1.727281598,-0.120200538,0.823125496,-0.819683508,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.7,0.911897317,195000
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,1.298489471,0.19049358,1,0.9,1,1,-0.055942572,-0.794890864,-0.120200538,-0.712612136,-0.819683508,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,-0.318574109,142500
1,0.7,0.5,0.625,0.916666667,-0.034290269,0.125,-0.28855396,1.088018878,0.954104098,1,0.9,1,1,0.831307504,-0.794890864,-0.120200538,-0.059876067,-0.819683508,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.9,-0.318574109,265900
1,0.7,0.5,0.125,0.916666667,0.233196052,0.125,-0.28855396,-0.527852124,-0.395321056,1,0.9,1,1,-0.720733445,1.23017767,-0.120200538,0.480581786,1.107430697,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,0.911897317,224900
1,0.7,0.5,0.625,0.125,-0.9726849,0.125,-0.28855396,2.538681781,1.439623621,1,0.9,1,1,1.361588162,-0.794890864,-0.120200538,0.330243158,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,0.296661604,248328
2,0.7,0.5,0.875,0.916666667,0.967687177,0.375,0.752859115,-1.283735758,-0.010096645,1,0.5,1,1,0.026832945,-0.794890864,-0.120200538,-0.651715477,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,-0.318574109,170000
1,0.9,0.7,0.875,0.916666667,2.066135099,0.125,-0.28855396,0.277820252,2.321764727,1,0.9,1,1,2.362654574,-0.794890864,-0.120200538,1.066712134,1.107430697,-0.240978467,0.789470017,1.227164899,-1.062100607,-0.211381153,0.9,0.296661604,465000
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.508658967,-0.605029019,1,0.3,1,1,-0.958713057,0.86594023,-0.120200538,0.002923613,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.7,0.296661604,230000
2,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.040192164,-1.076871936,1,0.9,1,1,-0.058529307,0.872812635,-0.120200538,0.670883847,-0.819683508,-0.240978467,2.604629425,1.227164899,0.163723019,-0.211381153,0.5,0.296661604,178000
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.42718648,-0.687088657,1,0.9,1,1,-1.051835514,1.030877939,-0.120200538,0.071432355,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,-0.318574109,186500
2,0.5,0.5,0.625,0.916666667,0.209078433,0.125,-0.28855396,-0.213277797,-0.103553455,1,0.5,1,1,-0.332723208,-0.794890864,-0.120200538,-0.916235342,1.107430697,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,169900
3,0.7,0.5,0.125,0.625,-0.273273948,0.125,-0.28855396,-0.342275903,-0.734956779,5,0.3,2,1,-0.074049716,1.321809731,-0.120200538,1.032457763,-0.819683508,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,0.911897317,129500
2,0.5,0.5,0.125,0.583333333,0.198115879,0.625,0.306539225,-0.727007094,-0.413556531,1,0.5,1,1,-0.451713014,-0.794890864,-0.120200538,-1.00377429,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,119000
2,0.5,0.5,0.125,0.75,1.362339125,0.125,-0.28855396,1.081229504,2.399265496,1,0.9,1,1,2.450603561,-0.794890864,-0.120200538,1.131414835,1.107430697,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.9,0.911897317,244000
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,1.895954379,0.792264257,1,0.9,1,1,0.626955446,-0.794890864,-0.120200538,-0.210214695,-0.819683508,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,-0.318574109,171750
2,0.5,0.5,0.125,0.583333333,0.145495619,0.125,-0.28855396,-0.482589631,-0.440909743,1,0.5,1,1,-0.746600794,-0.794890864,-0.120200538,-1.220718639,1.107430697,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.933809822,130000
2,0.5,0.5,0.875,0.375,-0.698621048,0.75,6.102498901,-1.202263271,0.306744734,1,0.5,1,1,0.914083022,0.696420918,-0.120200538,1.23988701,1.107430697,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,1.52713303,294000
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.404555233,-0.709883,1,0.9,1,1,-1.041488575,1.257667288,-0.120200538,0.267443478,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,0.296661604,165400
3,0.5,0.3,0.125,0.375,-0.040867801,0.125,-0.28855396,-0.244961543,-0.395321056,1,0.5,1,3,-0.526728327,0.139756152,-0.120200538,-0.282529478,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,127500
1,0.7,0.5,0.875,0.916666667,1.90827432,0.125,-0.28855396,0.237084009,2.116615633,1,0.9,1,1,2.132435167,-0.794890864,-0.120200538,0.8973433,1.107430697,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,0.296661604,301500
1,0.3,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.671603942,-0.440909743,1,0.9,1,1,-0.772468144,-0.794890864,-0.120200538,-1.239748845,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-1.549045535,99900
1,0.7,0.5,0.875,0.916666667,0.463409688,0.125,-0.28855396,-0.828847703,-0.459145218,1,0.9,1,1,0.008725801,-0.794890864,-0.120200538,-0.665036621,1.107430697,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,-0.933809822,190000
2,0.7,0.5,0.125,0.75,0.347206614,0.375,2.4265587,-1.252052013,-0.007817211,1,0.7,1,1,-0.28098851,-0.794890864,-0.120200538,-0.878174929,1.107430697,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,-0.318574109,151000
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.619552075,-0.493336734,1,0.9,1,1,-0.700039566,0.998806718,-0.120200538,0.30360087,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.5,0.296661604,181000
2,0.5,0.5,0.125,0.625,0.132340554,0.125,-0.28855396,-0.048069698,-0.016934948,1,0.7,1,1,-0.291335449,-0.794890864,-0.120200538,-0.885787012,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-0.933809822,128900
2,0.5,0.5,0.625,0.125,-0.9726849,0.125,-0.28855396,1.214753859,0.106154508,1,0.9,1,3,-0.151651764,0.772017368,-0.120200538,0.518642199,1.107430697,-0.240978467,-1.025689392,-0.761359798,2.61537027,-0.211381153,0.5,0.911897317,161500
1,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.445291477,-0.668853182,1,0.9,1,3,-0.2654681,0.955281489,-0.120200538,0.587150941,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,0.911897317,180500
1,0.7,0.5,0.125,0.916666667,-0.389477022,0.125,-0.28855396,1.293963222,0.792264257,1,0.9,1,1,0.451057472,-0.794890864,-0.120200538,-0.339620097,1.107430697,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,-0.933809822,181000
1,0.7,0.5,0.125,0.916666667,0.01394497,0.125,-0.28855396,-0.738322717,-0.835251891,1,0.9,1,1,-1.163065116,0.898011451,-0.120200538,-0.120772727,1.107430697,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,-0.318574109,183900
2,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.809654546,-0.301864246,1,0.5,2,2,-0.513794652,1.324100532,-0.120200538,0.71084728,-0.819683508,-0.240978467,-1.025689392,1.227164899,1.389546644,4.327096548,0.5,1.52713303,122000
1,0.9,0.5,0.875,0.125,-0.9726849,0.125,-0.28855396,3.247039798,2.153086583,1,0.9,1,1,2.212623949,-0.794890864,-0.120200538,0.956336939,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.9,2.142368743,378500
2,0.5,0.5,0.375,0.625,-0.551722823,0.125,-0.28855396,-0.070700944,-0.750912819,1,0.9,1,1,2.083287203,2.593204569,-0.120200538,3.675753391,-0.819683508,-0.240978467,2.604629425,1.227164899,1.389546644,-0.211381153,0.7,2.757604456,381000
2,0.5,0.5,0.125,0.583333333,0.035870078,0.125,-0.28855396,-0.346802152,-0.4181154,2,0.5,1,3,-0.746600794,0.694130117,-0.120200538,0.016244757,-0.819683508,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,0.296661604,144000
1,0.7,0.5,0.875,0.916666667,1.785493714,0.125,-0.28855396,-1.116264534,0.625865547,1,0.5,1,1,0.438123797,-0.355056975,-0.120200538,0.016244757,3.034544902,-0.240978467,-2.8408488,1.227164899,-3.513747859,-0.211381153,0.7,-1.549045535,260000
2,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,2.08605685,0.983736745,1,0.7,1,1,0.844241179,-0.794890864,-0.120200538,-0.050360964,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,0.296661604,185750
2,0.5,0.5,0.125,0.583333333,0.25512116,0.375,2.036028797,-1.283735758,-0.279069902,1,0.5,1,1,-0.588809965,-0.794890864,-0.120200538,-1.104634382,1.107430697,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.933809822,137000
2,0.5,0.5,0.625,0.75,0.603730381,0.125,-0.28855396,-0.604798362,-0.087597414,1,0.7,1,1,0.50279217,-0.794890864,-0.120200538,-0.301559684,1.107430697,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.9,-0.933809822,177000
1,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.212189637,-0.903634923,1,0.9,1,1,-1.297575331,0.554391225,-0.120200538,-0.50518289,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.5,0.911897317,139000
2,0.5,0.5,0.125,0.625,-0.49033252,0.125,-0.28855396,0.318556496,-0.295025943,1,0.7,1,3,-0.606917109,1.477584233,-0.120200538,0.769840919,-0.819683508,-0.240978467,0.789470017,-0.761359798,1.389546644,4.327096548,0.5,2.142368743,137000
2,0.5,0.7,0.125,0.583333333,0.327474017,0.125,-0.28855396,-0.989529553,-0.762309991,1,0.5,1,1,-1.106156948,0.717038132,-0.120200538,-0.229244901,-0.819683508,3.947456785,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,-0.318574109,162000
2,0.7,0.5,0.625,0.75,0.184960814,0.125,-0.28855396,1.323383842,1.419108712,1,0.3,1,1,1.452123884,-0.794890864,-0.120200538,0.39684888,1.107430697,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,0.296661604,197900
1,0.7,0.5,0.125,0.916666667,0.7900938,0.125,-0.28855396,-0.550483371,0.160860933,1,0.9,1,1,-0.089570126,1.273702899,-0.120200538,0.981076207,1.107430697,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,0.296661604,237000
2,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.29592525,-0.819295851,1,0.5,1,3,-1.20186614,0.190153785,-0.120200538,-0.737351404,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-0.318574109,68400
1,0.7,0.5,0.125,0.916666667,0.755013627,0.125,-0.28855396,0.492817094,1.175209233,1,0.9,1,1,1.061526912,-0.794890864,-0.120200538,0.109492767,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,-0.318574109,227000
2,0.7,0.5,0.125,0.75,1.336028995,0.125,-0.28855396,-0.704375847,0.573438556,1,0.5,1,1,0.456230941,-0.794890864,-0.120200538,-0.335814055,1.107430697,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.5,-0.318574109,180000
2,0.7,0.5,0.375,0.375,0.193730857,0.625,0.604085818,-0.459958385,-0.039729292,1,0.5,1,1,-0.317202798,-0.794890864,-0.120200538,-0.904817218,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,-0.933809822,150500
2,0.5,0.5,0.625,0.125,-0.9726849,0.125,-0.28855396,0.780233925,-0.331496893,1,0.5,1,1,-0.648304868,1.294320113,-0.120200538,0.587150941,-0.819683508,-0.240978467,0.789470017,3.215689595,1.389546644,4.327096548,0.5,0.911897317,139000
1,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.535816463,-0.577675806,1,0.9,1,1,1.387455511,0.918628665,-0.120200538,1.772732781,-0.819683508,-0.240978467,0.789470017,-0.761359798,1.389546644,-0.211381153,0.7,2.142368743,169000
2,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.481501471,-0.632382232,1,0.9,1,2,-0.873350805,0.549809622,-0.120200538,-0.196893551,-0.819683508,-0.240978467,-1.025689392,-0.761359798,1.389546644,-0.211381153,0.5,-0.318574109,132500
2,0.5,0.5,0.125,0.75,0.274853757,0.625,0.213555915,0.250662757,0.61674781,1,0.5,1,1,0.427776857,-0.794890864,-0.120200538,-0.356747282,1.107430697,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,-0.318574109,143000
2,0.5,0.5,0.625,0.625,0.807633887,0.125,-0.28855396,0.55392146,1.291460387,1,0.3,1,1,1.084807526,-0.794890864,-0.120200538,0.126619953,-0.819683508,3.947456785,0.789470017,-0.761359798,1.389546644,-0.211381153,0.5,0.296661604,190000
1,0.7,0.5,0.125,0.916666667,1.566242631,0.125,-0.28855396,-0.507484002,1.011089958,1,0.9,1,1,1.283986114,-0.794890864,-0.120200538,0.27315254,1.107430697,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.9,-0.933809822,278000
1,0.7,0.5,0.375,0.125,-0.9726849,0.125,-0.28855396,1.17175449,0.062845255,1,0.9,1,1,-0.110264005,1.152290419,-0.120200538,0.86499195,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.9,0.911897317,281000
1,0.5,0.5,0.625,0.916666667,1.250521073,0.125,-0.28855396,-0.971424556,0.215567358,1,0.5,1,1,-0.027488488,-0.794890864,-0.120200538,-0.69167891,1.107430697,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,180500
2,0.5,0.5,0.125,0.75,-0.4662149,0.125,-0.28855396,-0.380749022,-0.974297389,1,0.5,1,1,-1.377764114,0.74452775,-0.120200538,-0.406225818,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.5,-0.318574109,119500
6,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.965810147,-0.144583274,1,0.5,2,1,0.557113603,1.482165836,-0.120200538,1.630006235,-0.819683508,-0.240978467,0.789470017,-0.761359798,1.389546644,4.327096548,0.5,2.757604456,107500
1,0.7,0.5,0.125,0.916666667,-0.547337801,0.125,-0.28855396,0.16013777,-0.513851644,1,0.5,1,1,-0.855243661,1.111055992,-0.120200538,0.282667643,-0.819683508,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.5,0.911897317,162900
2,0.5,0.5,0.125,0.625,-0.606535593,0.125,-0.28855396,0.293662125,-0.440909743,1,0.5,1,1,-0.772468144,-0.794890864,-0.120200538,-1.239748845,1.107430697,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-0.933809822,115000
2,0.5,0.5,0.625,0.583333333,1.254906095,0.125,-0.28855396,-1.202263271,-0.01237608,1,0.7,1,1,-0.286161979,-0.794890864,-0.120200538,-0.881980971,1.107430697,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,-0.933809822,138500
2,0.5,0.5,0.375,0.75,0.728703497,0.125,-0.28855396,-0.505220878,0.142625458,1,0.7,1,1,-0.089570126,-0.794890864,-0.120200538,-0.737351404,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,155000
1,0.7,0.5,0.875,0.916666667,0.226618519,0.125,-0.28855396,-1.283735758,-1.163490442,1,0.7,1,1,-0.234427281,-0.794890864,-0.120200538,-0.843920558,1.107430697,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.5,-0.933809822,140000
1,0.9,0.5,0.875,0.916666667,11.40184618,0.125,-0.28855396,-0.22911967,11.51700302,1,0.9,1,1,9.129553114,1.38137057,-0.120200538,7.852883631,3.034544902,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.9,3.372840169,160000
2,0.5,0.5,0.125,0.375,-0.227231221,0.625,5.327637981,-1.283735758,0.42983419,1,0.9,1,1,0.215664594,-0.794890864,-0.120200538,-0.512794972,1.107430697,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.7,-0.318574109,154000
1,0.7,0.5,0.125,0.916666667,0.54891761,0.125,-0.28855396,-0.641008357,-0.181054224,1,0.9,1,1,-0.40773852,1.445513012,-0.120200538,0.889731218,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,1.52713303,225000
2,0.5,0.5,0.125,0.583333333,0.226618519,0.125,-0.28855396,-0.776795836,-0.652897141,1,0.3,1,1,-1.059595719,0.902593054,-0.120200538,-0.040845861,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.7,0.296661604,177500
1,0.7,0.5,0.125,0.916666667,0.649773108,0.125,-0.28855396,-0.321907781,0.245200005,1,0.9,1,1,0.104434993,2.235839533,-0.120200538,1.923071409,1.107430697,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.7,0.911897317,290000
1,0.7,0.5,0.625,0.125,-0.9726849,0.125,-0.28855396,2.373473681,1.273224912,1,0.9,1,1,1.172756513,-0.794890864,-0.120200538,0.191322654,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,0.296661604,232000
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.925073903,-0.185613093,1,0.9,1,1,-0.482753833,0.881975841,-0.120200538,0.36640055,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,0.296661604,130000
1,0.9,0.5,0.125,0.916666667,2.473942112,0.125,-0.28855396,-1.102685786,1.355284549,1,0.9,1,1,1.26587897,-0.794890864,-0.120200538,0.259831396,1.107430697,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.9,-0.318574109,325000
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,1.812218767,0.707925185,1,0.9,1,1,0.531246254,-0.794890864,-0.120200538,-0.280626458,-0.819683508,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,-0.318574109,202500
1,0.7,0.7,0.125,0.75,0.662928173,0.125,-0.28855396,-0.731533343,-0.153701011,1,0.9,1,1,-0.446539544,-0.794890864,-0.120200538,-0.999968248,1.107430697,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.933809822,138000
2,0.5,0.5,0.125,0.916666667,-0.656963342,0.75,3.48036955,-0.894478318,-0.304143681,1,0.9,1,1,-0.105090535,-0.794890864,-0.120200538,-0.748769528,1.107430697,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.7,-0.318574109,147000
2,0.7,0.5,0.125,0.916666667,1.658328086,0.125,-0.28855396,-1.107212035,0.502776091,1,0.7,1,1,0.33982787,-0.794890864,-0.120200538,-0.421449983,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,-0.318574109,179200
1,0.7,0.5,0.625,0.916666667,2.109985315,0.125,-0.28855396,-0.16122593,1.925143145,1,0.5,1,1,1.912562699,-0.794890864,-0.120200538,0.735586548,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.9,0.296661604,335000
1,0.7,0.5,0.125,0.916666667,1.05538761,0.125,-0.28855396,-0.493905254,0.493658353,1,0.9,1,1,0.288093172,-0.794890864,-0.120200538,-0.459510395,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,-0.318574109,203000
1,0.9,0.5,0.125,0.916666667,0.084105316,0.125,-0.28855396,0.91375828,0.901677107,1,0.9,1,1,0.751118722,2.313726784,-0.120200538,2.463529262,-0.819683508,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.7,1.52713303,302000
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,1.868796884,0.764911044,1,0.9,1,1,0.670929939,1.901382513,-0.120200538,2.061991914,-0.819683508,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.7,2.142368743,333168
2,0.5,0.5,0.125,0.625,0.632233021,0.125,-0.28855396,-0.794900833,-0.249437255,1,0.9,1,1,-0.555182411,-0.794890864,-0.120200538,-1.079895114,1.107430697,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.933809822,119000
2,0.3,0.5,0.375,0.75,0.123570511,0.375,1.422338949,-0.885425819,-0.240319518,1,0.5,1,1,-0.182692583,1.541726676,-0.120200538,1.135220876,-0.819683508,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.5,1.52713303,206900
1,0.9,0.5,0.875,0.125,-0.9726849,0.125,-0.28855396,2.387052429,1.286901518,1,0.9,1,1,1.208970802,-0.794890864,-0.120200538,0.217964942,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.9,0.911897317,295493
1,0.9,0.7,0.125,0.125,-0.9726849,0.125,-0.28855396,1.776008773,0.671454235,1,0.9,1,1,0.489858495,-0.794890864,-0.120200538,-0.311074788,-0.819683508,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,-0.933809822,208900
1,0.7,0.5,0.875,0.125,-0.9726849,0.125,-0.28855396,2.683521759,1.585507422,1,0.9,1,1,1.615088184,-0.794890864,-0.120200538,0.516739178,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,0.296661604,275000
1,0.5,0.5,0.125,0.75,0.106030424,0.125,-0.28855396,-0.441853387,-0.440909743,1,0.9,1,1,-0.555182411,-0.794890864,-0.120200538,-1.079895114,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.933809822,111000
2,0.5,0.5,0.125,0.75,-0.558300355,0.625,3.80891058,0.137506524,0.958662967,1,0.7,1,1,0.815787095,-0.794890864,-0.120200538,-0.071294191,1.107430697,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,-0.318574109,156500
2,0,0,0,0,-0.9726849,0.5,-0.28855396,-1.283735758,-2.410341049,6,0.5,2,1,-1.144957971,-0.794890864,-0.120200538,-1.513783813,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-1.549045535,72500
1,0.7,0.5,0.125,0.916666667,0.505067394,0.125,-0.28855396,-1.111738285,-0.700765263,1,0.9,1,1,-0.262881365,1.179780037,-0.120200538,0.775549981,1.107430697,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,0.911897317,190000
2,0.5,0.5,0.125,0.375,-0.35878187,0.125,-0.28855396,-0.966898307,-1.452978609,1,0.7,1,1,-1.17599879,-0.794890864,-0.120200538,-1.536620061,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.3,-0.933809822,82500
