Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SaleType,SaleCondition,SalePrice
1016,60,1,70.0,-0.22418091750773397,0.75,0.875,1,0.75,1,0.8333333333333334,7,1,1,1,1,0.75,0.55,0.9800531155907476,0.8009596126935284,1,1,1,1,2,-0.5669188163210045,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,0.44276849445518124,0.21428571428571427,-0.8953324623017741,-0.5472819040513677,1,0.9,1,1,-0.8909671068410718,1.2095043439249875,0.32455253737920076,1.0871478175873686,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,-0.2877089940430985,1,-0.9241528710642197,0.0,1,0.2905043538718169,0.875,0.30698716627569994,0.25651170930395034,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.03680047938598642,-0.35953914829025974,0,1,1,22.7
1017,20,1,73.0,0.2174320668800261,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,2,0.65,0.45,0.8149899906031879,0.5616604059779641,2,1,1,1,1,0.5289435398538022,0.7,0.5,1,0.7,0.5,0.7,0.9285714285714286,0.5459277999075416,0.21428571428571427,0.5764905805197139,1.0259843639767399,1,0.9,1,1,0.8778072924548589,-0.7848905642207468,0.006402814039828685,1.0871478175873686,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.7,-0.2877089940430985,1,0.6235248286698352,0.5,1,0.2793854922029058,0.875,0.30698716627569994,0.0245315627410224,0.0,0.5,0.8333333333333334,0.16826635398718218,0.2739630673672276,-0.35953914829025974,0,1,1,20.3
1018,120,1,0.0,-0.5520623925656575,0.75,0.625,1,0.75,4,0.8333333333333334,19,1,1,4,2,0.75,0.45,0.4188384906330443,-0.012657690139390594,1,1,4,4,2,-0.5669188163210045,0.7,0.5,2,0.7,0.5,0.3,0.9285714285714286,1.3053558783440666,0.21428571428571427,-0.8566601412384584,0.3821693493946325,1,0.7,1,1,0.5107993479323603,-0.7848905642207468,-0.27815346025128673,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,-2.2611422209713252,-0.20766289448672728,0.7,-1.5620983014965208,1,0.6235248286698352,0.9,1,0.25270022419751936,0.625,0.30698716627569994,0.42817701776051703,0.0,0.5,0.8333333333333334,-0.24271445473753722,-0.7027223652857307,-0.35953914829025974,0,3,2,18.75
1019,80,1,0.0,0.07808877952942364,0.75,0.625,1,0.75,2,0.8333333333333334,18,1,1,1,6,0.65,0.45,0.6499268656156281,0.3702210406055125,1,1,4,4,1,-0.14199259657975294,0.7,0.5,1,0.7,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,-0.4016916581406259,-1.5130044259245288,1,0.7,1,1,-0.9113564370923217,0.777968603565969,-0.05683191358041918,-0.8187888067594956,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,0.34948565968361267,1,0.6235248286698352,0.5,1,0.2682666305339948,0.625,0.30698716627569994,-0.3280782600346281,0.0,0.5,0.8333333333333334,0.5555367314393216,-0.7027223652857307,-0.35953914829025974,0,1,1,16.0
1020,120,1,43.0,-0.9072039283882575,0.75,0.875,1,0.75,1,0.8333333333333334,22,1,1,4,2,0.65,0.45,1.1121036155807955,0.99239897806598,1,1,1,1,1,0.24379568186954126,0.7,0.5,1,0.7,0.5,0.7,0.9285714285714286,-0.933420537856094,0.21428571428571427,1.7867067455599484,0.7040768566856862,1,0.9,1,1,0.8829046250176713,-0.7848905642207468,0.010354984516094177,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.7,-0.2877089940430985,1,0.6235248286698352,0.7,1,0.2993994432069457,0.875,0.30698716627569994,-0.15177334864680284,0.0,0.5,0.8333333333333334,0.38166023544040184,-0.40675708266362215,-0.35953914829025974,0,1,1,21.349
1021,20,1,60.0,-0.39864530640166385,0.75,0.875,1,0.75,1,0.8333333333333334,16,1,1,1,2,0.35,0.45,1.1121036155807955,0.99239897806598,1,1,1,1,2,-0.5669188163210045,0.5,0.5,1,0.7,0.5,0.9,0.9285714285714286,1.2790173322711236,0.21428571428571427,-1.0295481648156346,0.18267737304524712,1,0.9,1,1,-0.07029656422826248,-0.7848905642207468,-0.7287008945455528,1.0871478175873686,-1.0271868296772464,1.232387720662429,-1.0456221209685077,-0.20766289448672728,0.7,-0.9249036477698097,1,-0.9241528710642197,0.0,1,0.2993994432069457,0.875,0.30698716627569994,-0.10073771640295869,0.0,0.5,0.8333333333333334,1.2510427154350003,0.2443665391050167,-0.35953914829025974,0,1,1,17.6
1022,20,1,64.0,-0.3502111519267502,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,2,0.65,0.45,1.1451162405783075,1.040258819409093,1,1,1,1,3,-0.09726352081751594,0.7,0.5,1,0.7,0.5,0.3,0.9285714285714286,0.5327585268710701,0.21428571428571427,-0.10368730171154564,0.3345633095839837,1,0.9,1,1,0.15398606853548666,-0.7848905642207468,-0.5548053935898711,1.0871478175873686,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.7,-0.2877089940430985,1,-0.9241528710642197,0.0,1,0.3016232155407279,0.625,0.30698716627569994,0.7390304141548405,0.0,0.5,0.8333333333333334,0.0892315830785823,0.09638389779396243,-0.35953914829025974,0,2,3,19.4
1023,50,2,52.0,-0.09244508897518079,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,3,0.45,0.45,-1.3638432592326015,-1.6398922958052287,1,1,3,6,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.21428571428571427,-0.257397855317222,0.21428571428571427,0.06237619461916322,-0.3160525678282164,1,0.7,1,3,-0.6310031461376353,-0.0011283547038266628,-0.49947500692215424,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.5,-0.2877089940430985,1,-0.9241528710642197,0.0,2,0.1926583711853998,0.375,-1.005012157822057,-1.4508621693991992,-0.04,0.3,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,2.62905536673376,0,1,1,8.7
1024,120,1,43.0,-0.8857762527174187,0.75,0.875,1,0.75,1,0.8333333333333334,22,1,1,4,2,0.65,0.45,1.1121036155807955,1.040258819409093,1,1,1,1,1,-0.4886429337370898,0.7,0.5,1,0.7,0.7,0.9,0.9285714285714286,-0.933420537856094,0.21428571428571427,1.7503092669121216,0.6678055882585252,1,0.9,1,1,0.8778072924548589,-0.7848905642207468,0.006402814039828685,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.7,0.34948565968361267,1,0.6235248286698352,0.7,1,0.2993994432069457,0.875,0.30698716627569994,-0.16569215744057852,0.0,0.5,0.8333333333333334,0.4923089147124417,-0.40675708266362215,-0.35953914829025974,0,1,1,19.1
1025,20,1,0.0,0.6757814606674944,0.75,0.625,1,0.75,3,0.8333333333333334,17,1,1,1,2,0.75,0.55,0.15473749065294862,-0.3955364208842937,2,4,13,4,2,-0.5669188163210045,0.7,0.5,2,0.7,0.5,0.3,0.7857142857142857,1.5884952486282047,0.35714285714285715,-1.2752311456884642,1.1642685748552912,1,0.5,1,1,4.430648088735158,-0.7848905642207468,2.7610656359968764,1.0871478175873686,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.7,2.261069620863746,1,0.6235248286698352,0.7,1,0.23491004552726172,0.875,0.30698716627569994,0.8921373108863729,0.0,0.5,0.8333333333333334,-0.7406335114617164,0.36275265215386016,2.348874630950258,0,3,2,28.7
1026,20,1,70.0,-0.3129346037183088,0.75,0.875,1,0.75,3,0.8333333333333334,1,1,1,1,2,0.45,0.45,0.022686990662900766,-0.5869757862567452,1,1,1,1,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.21428571428571427,-0.6656453194478396,0.5,-0.6473746390134555,-0.3840611961291432,1,0.5,1,1,-0.7074631345798226,-0.7848905642207468,-1.2227222040787393,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.9249036477698097,1,-0.9241528710642197,0.0,2,0.24380513486239055,0.375,0.30698716627569994,-0.054341687090373104,0.0,0.5,0.8333333333333334,0.0181002892608424,-0.7027223652857307,-0.35953914829025974,0,1,1,11.25
1027,20,1,73.0,-0.11006903523699493,0.75,0.875,1,0.75,1,0.8333333333333334,12,2,1,1,2,0.45,0.45,-0.3734645093072428,-1.1612938823741,1,1,2,4,1,1.2446087520495943,0.5,0.5,2,0.5,0.5,0.9,0.5,0.5612919517834251,0.21428571428571427,0.02370387355584746,0.4909831546761155,1,0.5,1,1,0.2661273849173612,-0.7848905642207468,-0.4678576431120303,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,2.17120252840389,0.7,1,0.19932968818674643,0.375,0.30698716627569994,-0.054341687090373104,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,143,1,1,16.75
1028,20,1,71.0,-0.08217501957081429,0.75,0.625,4,0.75,1,0.8333333333333334,17,1,1,1,2,0.75,0.45,1.1781288655758193,1.1359785020953186,1,1,1,1,3,1.322884634633509,0.7,0.5,1,0.7,0.5,0.7,0.9285714285714286,2.3523130847435536,0.21428571428571427,-0.990875843752319,1.329756237054213,1,0.9,1,1,1.239717904414545,-0.7848905642207468,0.2870069178546786,1.0871478175873686,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.7,0.34948565968361267,1,0.6235248286698352,0.7,1,0.3060707602082923,0.625,1.618986490373457,1.5184837066062784,0.0,0.5,0.8333333333333334,0.7768340899834012,-0.05159874351709185,-0.35953914829025974,0,2,3,29.3077
1029,50,1,79.0,-0.08572516701923727,0.75,0.875,1,0.75,1,0.8333333333333334,12,4,1,1,3,0.45,0.45,-1.00070438425997,-1.6398922958052287,1,1,6,3,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.5,-0.16082318638309742,0.6428571428571429,-0.45856271852785496,-0.6424939836726652,1,0.5,1,1,-0.4882778343788859,0.16682069019265622,-0.24653609644116278,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,0.6235248286698352,0.7,1,0.1570780138448845,0.375,-1.005012157822057,-1.0796939348985146,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,10.5
1030,160,2,21.0,-1.076216305129252,0.75,0.875,1,0.75,1,0.8333333333333334,23,1,1,5,1,0.55,0.65,0.022686990662900766,-0.5869757862567452,1,1,4,4,1,1.0041899698275705,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,-0.27276200719310545,0.21428571428571427,-0.4676620881898116,-0.8601215942356311,1,0.7,1,1,-1.242683053675133,0.48872302624424846,-0.5587575640661366,-0.8187888067594956,-1.0271868296772464,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.5,0.34948565968361267,1,-0.9241528710642197,0.0,2,0.2260149561921329,0.375,-1.005012157822057,-0.9683434645483092,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.2883709696147787,-0.35953914829025974,0,1,1,11.8
1031,190,5,0.0,-0.39129142954421625,0.75,0.875,1,0.75,1,0.8333333333333334,24,1,1,2,1,0.45,0.75,-1.826020009197769,0.5138005646348511,1,1,1,1,2,-0.5669188163210045,0.5,0.5,1,0.5,0.5,0.5,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.28531075133710115,-0.8283842343618653,1,0.7,1,1,-0.5392511600070107,1.5010825468702702,0.844262955008113,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,2.600938179039945,4.455167790180623,0.5,2.261069620863746,1,-0.9241528710642197,0.0,0,-4.159264086026377,0.5,-2.317011481919814,-2.1931986384005686,0.0,0.5,0.16666666666666666,-0.7406335114617164,-0.7027223652857307,3.189416838300764,0,1,1,16.0
1032,75,1,102.0,0.7220601684772943,0.75,0.875,1,0.75,3,0.8333333333333334,24,1,1,1,8,0.65,0.25,-1.6939695092077212,-0.682695468942971,1,1,3,5,2,-0.5669188163210045,0.5,0.5,3,0.5,0.5,0.9,0.9285714285714286,0.17938303372575054,0.21428571428571427,-0.5905035786262264,-0.5155445441776018,1,0.9,1,1,1.344213221952201,1.543069808094391,3.124665319813302,1.0871478175873686,0.7812319615337806,1.232387720662429,2.600938179039945,-0.20766289448672728,0.5,3.5354589283171687,1,2.17120252840389,0.5,5,0.2215674115245685,0.875,0.30698716627569994,0.9246145314051828,0.0,0.5,0.8333333333333334,0.3342393728952419,0.2295682749739113,-0.35953914829025974,0,1,1,19.7
1033,60,1,0.0,0.5544424925196086,0.75,0.625,1,0.75,3,0.8333333333333334,4,1,1,1,1,0.75,0.65,0.715952115610652,0.41808088194862536,1,1,2,2,2,-0.5669188163210045,0.7,0.7,1,0.7,0.7,0.9,0.9285714285714286,1.2526787861981805,0.21428571428571427,-0.5336325182389973,0.6496699540449448,1,0.9,1,1,0.49041001768111037,1.9396161640999756,2.0141054159826983,1.0871478175873686,0.7812319615337806,1.232387720662429,2.600938179039945,-0.20766289448672728,0.7,2.261069620863746,1,0.6235248286698352,0.5,1,0.2727141752015592,0.625,1.618986490373457,1.499925294881244,0.0,0.5,0.8333333333333334,0.911193200528021,0.11118216192506787,-0.35953914829025974,0,1,2,31.0
1034,20,1,0.0,-0.25904843709045977,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,2,0.65,0.45,1.0130657405882597,0.8488194540366414,1,1,1,1,3,1.0824658524114852,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,1.1956119363734705,0.21428571428571427,0.2443635878582962,1.3660275054813742,1,0.9,1,1,1.2601072346657949,-0.7848905642207468,0.3028155997597406,1.0871478175873686,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.7,-0.2877089940430985,1,-0.9241528710642197,0.0,1,0.29272812620559907,0.375,1.618986490373457,1.9824439997321341,0.0,0.5,0.8333333333333334,-0.7406335114617164,1.3098415565446075,-0.35953914829025974,0,1,1,23.0
1035,30,1,50.0,-0.48980802123795425,0.75,0.875,2,0.75,1,0.8333333333333334,3,1,1,1,2,0.45,0.65,-1.099742259252506,-1.6398922958052287,1,1,2,2,2,-0.5669188163210045,0.5,0.7,1,0.3,0.3,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.8176238765615651,-0.2979169336146359,1,0.9,1,1,-0.5239591623185732,-0.7848905642207468,-1.0804440669331816,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.3,-0.9249036477698097,1,0.6235248286698352,0.7,5,0.15040669684353788,0.375,-1.005012157822057,-1.0796939348985146,-0.04,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,11.975
1036,20,1,0.0,0.1688711214248116,0.75,0.625,1,0.75,4,0.8333333333333334,16,1,1,1,2,0.35,0.25,-0.47250238429977864,-1.3048734064034384,1,1,3,6,2,-0.5669188163210045,0.5,0.7,5,0.5,0.5,0.5,0.5,-0.9685385992866848,0.5,-1.2752311456884642,-2.3835148681763925,1,0.9,2,1,-0.8017637869918535,-0.7848905642207468,-1.295837357889651,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.9249036477698097,1,-0.9241528710642197,0.0,2,0.1926583711853998,0.375,-1.005012157822057,-0.8477137883355866,0.0,0.5,0.16666666666666666,0.7294132274382413,-0.7027223652857307,-0.35953914829025974,0,1,1,8.4
1037,20,1,89.0,0.34612491188535954,0.75,0.625,4,0.75,1,0.8333333333333334,17,1,1,1,2,0.85,0.45,1.1781288655758193,1.1359785020953186,2,1,1,1,3,-0.1755394034014307,0.7,0.5,1,0.9,0.5,0.7,0.9285714285714286,1.2746275745922997,0.21428571428571427,0.08512461877405485,1.2889510600736571,1,0.9,1,1,1.1734525810979828,-0.7848905642207468,0.23562870166322722,1.0871478175873686,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.9,-0.2877089940430985,1,0.6235248286698352,0.9,1,0.3060707602082923,0.875,1.618986490373457,2.038119234907237,0.0,0.5,0.8333333333333334,1.0613592652543606,-0.7027223652857307,-0.35953914829025974,0,1,1,31.55
1038,60,1,0.0,-0.1176764940550442,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,1,0.75,0.45,0.9800531155907476,0.8488194540366414,1,1,1,1,1,1.6471704339097275,0.7,0.5,1,0.7,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,1.124727602652602,0.008121893739534891,1,0.9,1,1,-0.266543867896543,2.032921189042466,1.5062515097825828,-0.8187888067594956,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,0.34948565968361267,1,0.6235248286698352,0.5,3,0.2905043538718169,0.875,0.30698716627569994,2.005642014388427,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.03680047938598642,-0.35953914829025974,189,1,1,28.7
1039,160,2,21.0,-1.0948545792334727,0.75,0.875,1,0.75,1,0.8333333333333334,15,1,1,5,1,0.35,0.55,-0.04333825933212316,1.1359785020953186,1,1,7,7,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,-0.033167186831381604,-1.1457578330995237,1,0.5,1,1,-0.9215511022179467,0.48872302624424846,-0.30977082406141065,-0.8187888067594956,-1.0271868296772464,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,0.6235248286698352,0.5,0,-4.159264086026377,0.5,-2.317011481919814,-2.1931986384005686,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,9.7
1040,180,2,21.0,-1.1019548741303187,0.75,0.875,1,0.75,1,0.8333333333333334,15,1,1,4,5,0.35,0.35,-0.04333825933212316,-0.682695468942971,1,1,7,7,2,-0.5669188163210045,0.5,0.5,2,0.7,0.5,0.3,0.9285714285714286,0.14865472997398363,0.21428571428571427,-0.9999752134142756,-0.9553336738569287,1,0.5,1,1,-1.349727037494195,-0.7848905642207468,-1.7206956840881913,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,-2.2611422209713252,-0.20766289448672728,0.5,-2.199292955223232,1,-0.9241528710642197,0.0,1,0.2215674115245685,0.375,-1.005012157822057,-0.8662722000606209,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,8.0
1041,20,1,88.0,0.37490646441364595,0.75,0.875,1,0.75,3,0.8333333333333334,10,1,1,1,2,0.45,0.35,-0.47250238429977864,0.7530997713504156,1,1,3,6,4,-0.1923128068122696,0.5,0.5,2,0.5,0.5,0.9,0.5,-0.5997989542654819,0.6428571428571429,-0.6291758996895421,0.18721128159864223,1,0.9,1,1,1.6398585105953247,-0.7848905642207468,0.5972523002415197,1.0871478175873686,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,0.9866803134103238,3,0.6235248286698352,0.5,1,0.1926583711853998,0.625,0.30698716627569994,0.05236918032857375,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,15.5
1042,60,1,0.0,-0.13162350188813451,0.75,0.875,1,0.75,1,0.8333333333333334,7,2,1,1,1,0.55,0.75,-0.175388759322171,0.7530997713504156,2,1,4,4,1,0.8420470701894612,0.5,0.5,2,0.5,0.5,0.9,0.9285714285714286,-0.0905870635219159,0.5,-0.5108840940841057,-0.5699514468183432,1,0.7,1,1,-0.9164537696551343,1.1558539545830555,0.25934172452082016,-0.8187888067594956,-1.0271868296772464,1.232387720662429,1.385418079037127,-0.20766289448672728,0.7,0.34948565968361267,1,-0.9241528710642197,0.0,1,0.21267232218943966,0.375,0.30698716627569994,0.05236918032857375,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.11079180004151357,-0.35953914829025974,0,1,1,17.3
1043,120,1,34.0,-0.606962887035913,0.75,0.625,1,0.75,1,0.8333333333333334,11,1,1,5,2,0.55,0.45,1.1121036155807955,0.99239897806598,1,1,1,1,3,0.187884337166745,0.7,0.5,1,0.7,0.5,0.3,0.7857142857142857,1.0068523561840452,0.21428571428571427,-0.35164512499986433,0.5771274171906228,1,0.9,1,1,0.3731713687364233,-0.7848905642207468,-0.384862063110455,1.0871478175873686,0.7812319615337806,-0.7561914703898819,-2.2611422209713252,-0.20766289448672728,0.7,-0.9249036477698097,1,0.6235248286698352,0.7,1,0.2993994432069457,0.625,0.30698716627569994,0.701913590704772,0.0,0.5,0.8333333333333334,0.6029575939844816,0.2295682749739113,-0.35953914829025974,0,1,1,19.6
1044,60,1,86.0,0.21185326374678995,0.75,0.875,1,0.75,1,0.8333333333333334,13,1,1,1,1,0.65,0.45,0.6169142406181161,0.2745013579192867,2,1,4,4,1,-0.013396503763321545,0.5,0.5,1,0.7,0.5,0.9,0.9285714285714286,1.4129049414752508,0.21428571428571427,-0.38804260364769094,0.9602426899525106,1,0.9,1,1,0.9491699483342336,1.0742120577583762,1.636673135499344,1.0871478175873686,0.7812319615337806,1.232387720662429,1.385418079037127,-0.20766289448672728,0.7,2.261069620863746,1,0.6235248286698352,0.9,1,0.2660428582002126,0.375,0.30698716627569994,0.19155726826633052,0.0,0.5,0.8333333333333334,0.7768340899834012,1.087867594578026,-0.35953914829025974,0,1,1,26.228
1045,20,1,80.0,-0.0720317411467486,0.75,0.875,1,0.75,1,0.8333333333333334,7,3,1,1,2,0.75,0.45,0.31980061564050843,-0.15623721416872924,2,2,5,8,2,-0.5669188163210045,0.7,0.5,1,0.7,0.5,0.9,0.7857142857142857,1.4546076394240774,0.21428571428571427,1.9550450843061462,3.3382777262082524,1,0.5,1,1,3.477446899489224,-0.7848905642207468,2.0220097569352293,1.0871478175873686,0.7812319615337806,1.232387720662429,1.385418079037127,-0.20766289448672728,0.7,1.623874967137035,1,0.6235248286698352,0.7,1,0.24602890719617276,0.875,0.30698716627569994,0.32146615034157017,0.0,0.5,0.8333333333333334,3.0056146296059176,1.0730693304469205,-0.35953914829025974,0,1,1,27.8
1046,20,1,0.0,0.4452754584806017,0.75,0.625,1,0.75,4,0.8333333333333334,16,1,1,1,2,0.25,0.45,-0.5385276342948025,-1.4005930890896643,2,1,5,6,2,-0.5669188163210045,0.5,0.5,5,0.5,0.5,0.5,0.5,-0.9685385992866848,0.5,-1.2752311456884642,-2.3835148681763925,1,0.9,1,3,1.461451870896888,-0.7848905642207468,0.4589263335722275,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,1.385418079037127,-0.20766289448672728,0.5,0.9866803134103238,4,0.6235248286698352,0.7,1,0.18821082651783538,0.375,0.30698716627569994,-0.09609811347170014,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,13.96
1047,60,1,85.0,0.7465308276753527,0.75,0.625,1,0.75,1,0.8333333333333334,19,1,1,1,1,0.85,0.45,1.1121036155807955,1.040258819409093,2,1,7,7,3,0.5960371534971577,0.7,0.5,1,0.9,0.5,0.3,0.9285714285714286,-0.44176767782782345,0.21428571428571427,2.710292766248548,2.1322580510051496,1,0.9,1,1,2.1215564377811043,1.258489482019795,2.7017830788528943,-0.8187888067594956,2.5896507527448076,1.232387720662429,1.385418079037127,-0.20766289448672728,0.9,2.898264274590457,1,0.6235248286698352,0.7,3,0.2993994432069457,0.875,1.618986490373457,1.1287570603805595,0.0,0.5,0.8333333333333334,0.9507105859823209,0.8954901608736556,-0.35953914829025974,0,2,3,55.6581
1048,20,1,57.0,-0.1170425391535401,0.75,0.375,1,0.75,1,0.8333333333333334,1,1,1,1,2,0.45,0.45,0.7489647406081639,0.5138005646348511,1,1,1,1,2,-0.5669188163210045,0.5,0.5,1,0.7,0.5,0.9,0.9285714285714286,0.5371482845498938,0.21428571428571427,-0.5836790513797588,-0.1392301342458066,1,0.9,1,1,-0.43220717618794857,-0.7848905642207468,-1.0093049983604028,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.9249036477698097,1,-0.9241528710642197,0.0,2,0.2793854922029058,0.375,0.30698716627569994,0.9246145314051828,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,14.5
1049,20,1,100.0,1.4684786695082284,0.75,0.875,1,0.75,1,0.8333333333333334,5,1,1,1,2,0.45,0.35,-0.3734645093072428,1.040258819409093,2,1,4,4,1,-0.14758373105003258,0.5,0.3,5,0.5,0.5,0.5,0.5,-0.9685385992866848,0.5,-1.2752311456884642,-2.3835148681763925,1,0.5,1,1,1.558301189590325,-0.7848905642207468,0.5340175726212718,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,1.623874967137035,2,0.6235248286698352,0.5,1,0.19932968818674643,0.375,0.30698716627569994,-0.6342920534976929,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,11.5
1050,20,1,60.0,0.11815472930448312,0.75,0.875,3,0.75,1,0.8333333333333334,16,1,1,1,2,0.35,0.65,-0.8356412592724102,1.040258819409093,1,1,2,2,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.5,0.5,-0.9685385992866848,0.5,-1.2752311456884642,-2.3835148681763925,1,0.9,1,1,-0.585127153072323,-0.7848905642207468,-1.1278701126483675,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.7,-0.2877089940430985,1,-0.9241528710642197,0.0,2,0.16819687551379553,0.375,-1.005012157822057,-0.7642009355729326,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,2,8.49
1051,20,1,73.0,-0.148993866189347,0.75,0.625,1,0.75,1,0.8333333333333334,18,1,1,1,2,0.65,0.45,1.1781288655758193,1.0881186607522058,1,1,1,1,2,-0.5669188163210045,0.7,0.5,1,0.7,0.5,0.3,0.6428571428571429,-0.9685385992866848,0.21428571428571427,1.6866136792784252,0.5680596000838325,1,0.9,1,1,0.36297670361079837,-0.7848905642207468,-0.39276640406298596,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.7,-0.2877089940430985,1,-0.9241528710642197,0.0,1,0.3038469878745101,0.875,0.30698716627569994,-0.17033176037183706,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.3771605544014113,-0.35953914829025974,0,2,3,17.6485
